external_id,title,description,instructor,price,duration_hours,language,difficulty_level,num_students,published_at,platform,category
C00487,Business & Marketing: Marketing (2023-11),"Curso de Business & Marketing enfocado en business, sales, strategy. Nivel principiante.",R. Kumar,0,12,en,principiante,11767,2023-11-15,Udemy,Business & Marketing
C00488,Business & Marketing: Business (2023-11),"Curso de Business & Marketing enfocado en marketing, business, sales. Nivel principiante.",S. Johnson,0,20,es,intermedio,12923,2023-11-26,Coursera,Business & Marketing
C00489,Business & Marketing: Strategy (2023-11),"Curso de Business & Marketing enfocado en business, management, sales. Nivel principiante.",A. Pérez,19.99,12,en,intermedio,1219,2023-11-18,MITx,Business & Marketing
C00490,Business & Marketing: Marketing (2023-11),"Curso de Business & Marketing enfocado en management, strategy, business. Nivel principiante.",L. Chen,0,20,en,intermedio,4099,2023-11-24,MITx,Business & Marketing
C00491,Design & UX: Design (2023-11),"Curso de Design & UX enfocado en prototyping, ux, figma. Nivel intermedio.",R. Kumar,29.99,12,en,principiante,10358,2023-11-24,edX,Design & UX
C00492,Design & UX: Prototyping (2023-11),"Curso de Design & UX enfocado en prototyping, design, ux. Nivel intermedio.",R. Kumar,89.99,8,es,intermedio,14591,2023-11-02,Coursera,Design & UX
C00493,Design & UX: Ux (2023-11),"Curso de Design & UX enfocado en figma, ui, design. Nivel principiante.",R. Kumar,0,30,en,principiante,6534,2023-11-26,edX,Design & UX
C00494,Design & UX: Design (2023-11),"Curso de Design & UX enfocado en prototyping, figma, ui. Nivel avanzado.",M. García,0,12,en,principiante,4125,2023-11-06,edX,Design & UX
C00495,Design & UX: Prototyping (2023-11),"Curso de Design & UX enfocado en ui, design, figma. Nivel intermedio.",M. García,0,40,en,avanzado,13017,2023-11-04,MITx,Design & UX
C00496,Artificial Intelligence: Prompt (2023-11),"Curso de Artificial Intelligence enfocado en llm, chatgpt, prompt. Nivel principiante.",A. Pérez,19.99,40,en,intermedio,5918,2023-11-24,edX,Artificial Intelligence
C00497,Artificial Intelligence: Ai (2023-11),"Curso de Artificial Intelligence enfocado en chatgpt, prompt, llm. Nivel intermedio.",N. Müller,19.99,8,en,avanzado,3107,2023-11-18,edX,Artificial Intelligence
C00498,Artificial Intelligence: Chatgpt (2023-11),"Curso de Artificial Intelligence enfocado en llm, generative, ai. Nivel avanzado.",M. García,19.99,20,en,intermedio,13475,2023-11-09,Udemy,Artificial Intelligence
C00499,Artificial Intelligence: Chatgpt (2023-11),"Curso de Artificial Intelligence enfocado en ai, chatgpt, llm. Nivel principiante.",A. Pérez,19.99,30,pt,intermedio,12764,2023-11-20,FutureLearn,Artificial Intelligence
C00500,Data Science: Pandas (2023-12),"Curso de Data Science enfocado en statistics, data, analysis. Nivel avanzado.",N. Müller,89.99,30,es,principiante,10094,2023-12-10,Coursera,Data Science
C00501,Data Science: Analysis (2023-12),"Curso de Data Science enfocado en python, pandas, analysis. Nivel avanzado.",J. Smith,29.99,4,en,principiante,2976,2023-12-28,Udemy,Data Science
C00502,Data Science: Python (2023-12),"Curso de Data Science enfocado en statistics, data, python. Nivel principiante.",C. Rossi,0,40,es,intermedio,8665,2023-12-20,Coursera,Data Science
C00503,Data Science: Python (2023-12),"Curso de Data Science enfocado en analysis, data, pandas. Nivel avanzado.",J. Smith,19.99,4,pt,principiante,10793,2023-12-16,FutureLearn,Data Science
C00504,Data Science: Python (2023-12),"Curso de Data Science enfocado en analysis, statistics, data. Nivel avanzado.",A. Pérez,29.99,30,es,intermedio,8717,2023-12-02,Coursera,Data Science
C00505,Data Science: Python (2023-12),"Curso de Data Science enfocado en data, python, statistics. Nivel avanzado.",L. Chen,19.99,30,es,intermedio,3154,2023-12-07,Coursera,Data Science
C00506,Data Science: Data (2023-12),"Curso de Data Science enfocado en pandas, data, analysis. Nivel avanzado.",C. Rossi,89.99,40,pt,principiante,12604,2023-12-21,FutureLearn,Data Science
C00507,Data Science: Statistics (2023-12),"Curso de Data Science enfocado en statistics, python, pandas. Nivel principiante.",C. Rossi,19.99,30,pt,intermedio,10823,2023-12-06,FutureLearn,Data Science
C00508,Data Science: Statistics (2023-12),"Curso de Data Science enfocado en analysis, pandas, statistics. Nivel intermedio.",S. Johnson,49.99,20,pt,avanzado,7104,2023-12-27,FutureLearn,Data Science
C00509,Data Science: Data (2023-12),"Curso de Data Science enfocado en pandas, data, statistics. Nivel avanzado.",R. Kumar,49.99,12,en,intermedio,7381,2023-12-13,Udemy,Data Science
C00510,Machine Learning: Ai (2023-12),"Curso de Machine Learning enfocado en machine learning, models, deep. Nivel principiante.",R. Kumar,19.99,8,es,principiante,14070,2023-12-11,Coursera,Machine Learning
C00511,Machine Learning: Neural (2023-12),"Curso de Machine Learning enfocado en ai, models, machine learning. Nivel principiante.",N. Müller,89.99,12,es,principiante,2317,2023-12-09,Coursera,Machine Learning
C00512,Machine Learning: Models (2023-12),"Curso de Machine Learning enfocado en models, neural, ai. Nivel principiante.",C. Rossi,49.99,30,en,principiante,12080,2023-12-03,Udemy,Machine Learning
C00513,Machine Learning: Models (2023-12),"Curso de Machine Learning enfocado en deep, machine learning, neural. Nivel avanzado.",R. Kumar,29.99,4,en,avanzado,13293,2023-12-19,Udemy,Machine Learning
C00514,Machine Learning: Machine Learning (2023-12),"Curso de Machine Learning enfocado en neural, ai, models. Nivel intermedio.",J. Smith,0,8,en,avanzado,10745,2023-12-28,MITx,Machine Learning
C00515,Machine Learning: Deep (2023-12),"Curso de Machine Learning enfocado en machine learning, neural, deep. Nivel principiante.",S. Johnson,0,30,pt,avanzado,2500,2023-12-11,FutureLearn,Machine Learning
C00516,Machine Learning: Models (2023-12),"Curso de Machine Learning enfocado en models, machine learning, neural. Nivel avanzado.",C. Rossi,89.99,20,pt,avanzado,9474,2023-12-17,FutureLearn,Machine Learning
C00517,Machine Learning: Deep (2023-12),"Curso de Machine Learning enfocado en neural, deep, machine learning. Nivel principiante.",S. Johnson,0,4,es,intermedio,9412,2023-12-24,Coursera,Machine Learning
C00518,Web Development: Web (2023-12),"Curso de Web Development enfocado en frontend, html, react. Nivel principiante.",M. García,19.99,20,en,avanzado,3295,2023-12-16,MITx,Web Development
C00519,Web Development: Html (2023-12),"Curso de Web Development enfocado en javascript, html, web. Nivel principiante.",R. Kumar,89.99,20,en,intermedio,11268,2023-12-19,MITx,Web Development
C00520,Web Development: Frontend (2023-12),"Curso de Web Development enfocado en frontend, react, javascript. Nivel principiante.",S. Johnson,0,12,es,avanzado,10788,2023-12-01,Coursera,Web Development
C00521,Web Development: React (2023-12),"Curso de Web Development enfocado en html, frontend, react. Nivel principiante.",N. Müller,0,4,en,principiante,3321,2023-12-22,Udemy,Web Development
C00522,Web Development: Web (2023-12),"Curso de Web Development enfocado en web, html, frontend. Nivel avanzado.",M. García,0,12,en,principiante,5674,2023-12-23,Udemy,Web Development
C00523,Web Development: Frontend (2023-12),"Curso de Web Development enfocado en frontend, web, javascript. Nivel principiante.",L. Chen,19.99,8,es,avanzado,8623,2023-12-25,Coursera,Web Development
C00524,Web Development: Frontend (2023-12),"Curso de Web Development enfocado en html, javascript, react. Nivel avanzado.",A. Pérez,49.99,20,en,avanzado,14894,2023-12-22,Udemy,Web Development
C00525,Web Development: React (2023-12),"Curso de Web Development enfocado en javascript, web, html. Nivel principiante.",R. Kumar,0,4,pt,intermedio,10777,2023-12-01,FutureLearn,Web Development
C00526,Cybersecurity: Hacking (2023-12),"Curso de Cybersecurity enfocado en security, risk, network. Nivel avanzado.",C. Rossi,89.99,8,en,intermedio,8381,2023-12-23,Udemy,Cybersecurity
C00527,Cybersecurity: Encryption (2023-12),"Curso de Cybersecurity enfocado en risk, security, encryption. Nivel principiante.",N. Müller,19.99,30,es,avanzado,402,2023-12-02,Coursera,Cybersecurity
C00528,Cybersecurity: Hacking (2023-12),"Curso de Cybersecurity enfocado en hacking, encryption, network. Nivel avanzado.",M. García,49.99,4,en,intermedio,11261,2023-12-12,edX,Cybersecurity
C00529,Cybersecurity: Hacking (2023-12),"Curso de Cybersecurity enfocado en network, hacking, security. Nivel avanzado.",R. Kumar,89.99,20,en,principiante,9142,2023-12-09,Udemy,Cybersecurity
C00530,Cloud Computing: Aws (2023-12),"Curso de Cloud Computing enfocado en cloud, devops, azure. Nivel avanzado.",L. Chen,29.99,20,en,principiante,9436,2023-12-05,Udemy,Cloud Computing
C00531,Cloud Computing: Containers (2023-12),"Curso de Cloud Computing enfocado en azure, devops, containers. Nivel principiante.",L. Chen,19.99,40,en,principiante,9569,2023-12-18,MITx,Cloud Computing
C00532,Cloud Computing: Azure (2023-12),"Curso de Cloud Computing enfocado en containers, aws, devops. Nivel principiante.",M. García,0,12,en,principiante,9181,2023-12-18,edX,Cloud Computing
C00533,Cloud Computing: Azure (2023-12),"Curso de Cloud Computing enfocado en aws, cloud, containers. Nivel intermedio.",C. Rossi,0,12,es,intermedio,12266,2023-12-27,Coursera,Cloud Computing
C00534,Cloud Computing: Aws (2023-12),"Curso de Cloud Computing enfocado en cloud, aws, containers. Nivel principiante.",R. Kumar,0,30,en,avanzado,10082,2023-12-08,Udemy,Cloud Computing
C00535,Business & Marketing: Business (2023-12),"Curso de Business & Marketing enfocado en management, business, sales. Nivel intermedio.",M. García,89.99,30,en,avanzado,7730,2023-12-23,edX,Business & Marketing
C00536,Business & Marketing: Strategy (2023-12),"Curso de Business & Marketing enfocado en strategy, sales, business. Nivel principiante.",L. Chen,0,8,en,principiante,6744,2023-12-25,Udemy,Business & Marketing
C00537,Business & Marketing: Strategy (2023-12),"Curso de Business & Marketing enfocado en marketing, sales, business. Nivel principiante.",M. García,19.99,20,es,avanzado,8077,2023-12-23,Coursera,Business & Marketing
C00538,Business & Marketing: Marketing (2023-12),"Curso de Business & Marketing enfocado en strategy, sales, business. Nivel avanzado.",C. Rossi,29.99,40,en,intermedio,6507,2023-12-20,Udemy,Business & Marketing
C00539,Business & Marketing: Sales (2023-12),"Curso de Business & Marketing enfocado en sales, business, management. Nivel principiante.",N. Müller,49.99,20,pt,principiante,14431,2023-12-08,FutureLearn,Business & Marketing
C00540,Business & Marketing: Strategy (2023-12),"Curso de Business & Marketing enfocado en business, strategy, management. Nivel avanzado.",A. Pérez,49.99,8,pt,intermedio,7251,2023-12-13,FutureLearn,Business & Marketing
C00541,Business & Marketing: Strategy (2023-12),"Curso de Business & Marketing enfocado en marketing, strategy, sales. Nivel avanzado.",A. Pérez,19.99,40,en,avanzado,14855,2023-12-05,Udemy,Business & Marketing
C00542,Business & Marketing: Strategy (2023-12),"Curso de Business & Marketing enfocado en business, sales, strategy. Nivel avanzado.",M. García,89.99,20,en,intermedio,5349,2023-12-15,MITx,Business & Marketing
C00543,Design & UX: Ux (2023-12),"Curso de Design & UX enfocado en figma, design, ux. Nivel intermedio.",M. García,49.99,40,en,avanzado,2074,2023-12-03,MITx,Design & UX
C00544,Design & UX: Figma (2023-12),"Curso de Design & UX enfocado en ui, design, prototyping. Nivel avanzado.",C. Rossi,89.99,40,es,avanzado,10078,2023-12-06,Coursera,Design & UX
C00545,Design & UX: Figma (2023-12),"Curso de Design & UX enfocado en design, ux, figma. Nivel avanzado.",M. García,49.99,8,en,principiante,2980,2023-12-25,MITx,Design & UX
C00546,Design & UX: Ui (2023-12),"Curso de Design & UX enfocado en ui, figma, ux. Nivel avanzado.",M. García,29.99,4,es,principiante,3373,2023-12-01,Coursera,Design & UX
C00547,Artificial Intelligence: Chatgpt (2023-12),"Curso de Artificial Intelligence enfocado en chatgpt, prompt, llm. Nivel principiante.",N. Müller,0,8,en,principiante,9697,2023-12-22,Udemy,Artificial Intelligence
C00548,Artificial Intelligence: Chatgpt (2023-12),"Curso de Artificial Intelligence enfocado en chatgpt, ai, llm. Nivel avanzado.",A. Pérez,29.99,8,en,avanzado,4606,2023-12-20,MITx,Artificial Intelligence
C00549,Artificial Intelligence: Ai (2023-12),"Curso de Artificial Intelligence enfocado en generative, prompt, ai. Nivel avanzado.",S. Johnson,0,4,pt,principiante,14039,2023-12-02,FutureLearn,Artificial Intelligence
C00550,Artificial Intelligence: Llm (2023-12),"Curso de Artificial Intelligence enfocado en llm, ai, chatgpt. Nivel principiante.",C. Rossi,49.99,8,pt,principiante,11061,2023-12-10,FutureLearn,Artificial Intelligence
C00551,Artificial Intelligence: Prompt (2023-12),"Curso de Artificial Intelligence enfocado en prompt, generative, chatgpt. Nivel avanzado.",S. Johnson,89.99,4,pt,principiante,12641,2023-12-10,FutureLearn,Artificial Intelligence
C00552,Data Science: Statistics (2024-01),"Curso de Data Science enfocado en pandas, python, data. Nivel intermedio.",M. García,0,4,en,avanzado,14130,2024-01-09,MITx,Data Science
C00553,Data Science: Statistics (2024-01),"Curso de Data Science enfocado en pandas, data, analysis. Nivel principiante.",A. Pérez,49.99,4,en,avanzado,12005,2024-01-21,Udemy,Data Science
C00554,Data Science: Statistics (2024-01),"Curso de Data Science enfocado en pandas, analysis, data. Nivel avanzado.",S. Johnson,0,12,pt,avanzado,9473,2024-01-20,FutureLearn,Data Science
C00555,Data Science: Pandas (2024-01),"Curso de Data Science enfocado en pandas, statistics, analysis. Nivel avanzado.",N. Müller,0,20,en,principiante,14527,2024-01-20,Udemy,Data Science
C00556,Data Science: Analysis (2024-01),"Curso de Data Science enfocado en data, python, statistics. Nivel principiante.",N. Müller,89.99,40,en,principiante,12132,2024-01-28,edX,Data Science
C00557,Data Science: Statistics (2024-01),"Curso de Data Science enfocado en statistics, python, data. Nivel intermedio.",L. Chen,49.99,4,en,avanzado,3346,2024-01-23,edX,Data Science
C00558,Data Science: Python (2024-01),"Curso de Data Science enfocado en analysis, pandas, statistics. Nivel avanzado.",S. Johnson,19.99,4,en,principiante,11286,2024-01-11,Udemy,Data Science
C00559,Data Science: Pandas (2024-01),"Curso de Data Science enfocado en pandas, python, statistics. Nivel principiante.",S. Johnson,29.99,12,en,avanzado,7899,2024-01-16,Udemy,Data Science
C00560,Data Science: Data (2024-01),"Curso de Data Science enfocado en statistics, data, analysis. Nivel intermedio.",S. Johnson,89.99,20,es,intermedio,12216,2024-01-02,Coursera,Data Science
C00561,Data Science: Pandas (2024-01),"Curso de Data Science enfocado en analysis, python, statistics. Nivel avanzado.",S. Johnson,19.99,12,pt,principiante,2496,2024-01-09,FutureLearn,Data Science
C00562,Data Science: Statistics (2024-01),"Curso de Data Science enfocado en pandas, data, analysis. Nivel avanzado.",C. Rossi,19.99,8,es,avanzado,1964,2024-01-28,Coursera,Data Science
C00563,Machine Learning: Neural (2024-01),"Curso de Machine Learning enfocado en machine learning, neural, models. Nivel principiante.",N. Müller,89.99,8,en,intermedio,7454,2024-01-27,Udemy,Machine Learning
C00564,Machine Learning: Ai (2024-01),"Curso de Machine Learning enfocado en neural, models, machine learning. Nivel intermedio.",A. Pérez,0,8,en,principiante,7320,2024-01-17,Udemy,Machine Learning
C00565,Machine Learning: Ai (2024-01),"Curso de Machine Learning enfocado en models, ai, deep. Nivel intermedio.",R. Kumar,29.99,12,es,principiante,12657,2024-01-28,Coursera,Machine Learning
C00566,Machine Learning: Models (2024-01),"Curso de Machine Learning enfocado en models, machine learning, ai. Nivel intermedio.",J. Smith,49.99,4,es,intermedio,771,2024-01-22,Coursera,Machine Learning
C00567,Machine Learning: Neural (2024-01),"Curso de Machine Learning enfocado en deep, machine learning, ai. Nivel avanzado.",R. Kumar,0,4,pt,avanzado,12477,2024-01-10,FutureLearn,Machine Learning
C00568,Machine Learning: Models (2024-01),"Curso de Machine Learning enfocado en models, neural, ai. Nivel avanzado.",S. Johnson,19.99,20,en,avanzado,1977,2024-01-09,edX,Machine Learning
C00569,Machine Learning: Neural (2024-01),"Curso de Machine Learning enfocado en machine learning, ai, neural. Nivel avanzado.",J. Smith,0,8,en,avanzado,5789,2024-01-18,edX,Machine Learning
C00570,Machine Learning: Models (2024-01),"Curso de Machine Learning enfocado en neural, models, machine learning. Nivel principiante.",R. Kumar,19.99,30,en,intermedio,8906,2024-01-15,Udemy,Machine Learning
